location,statedescription,sectorid,sectordescription,fueltypeid,fueltypedescription,generation,generation-units,year,month
CA,California,1,Electric Utility,SUN,solar,36.454,thousand megawatthours,2024,8
CA,California,1,Electric Utility,TPV,estimated total solar photovoltaic,36.454,thousand megawatthours,2024,8
CA,California,1,Electric Utility,TSN,estimated total solar,36.454,thousand megawatthours,2024,8
CA,California,1,Electric Utility,WAS,renewable waste products,5.53456,thousand megawatthours,2024,8
CA,California,1,Electric Utility,WND,wind,102.67,thousand megawatthours,2024,8
CA,California,1,Electric Utility,WNT,onshore wind turbine,102.67,thousand megawatthours,2024,8
CA,California,1,Electric Utility,WOO,waste oil and other oils,0.11,thousand megawatthours,2024,8
CO,Colorado,1,Electric Utility,ALL,all fuels,3661.48289,thousand megawatthours,2024,8
CO,Colorado,1,Electric Utility,AOR,all renewables,331.932,thousand megawatthours,2024,8
CO,Colorado,1,Electric Utility,BIS,bituminous coal and synthetic coal,217.14194,thousand megawatthours,2024,8
CO,Colorado,1,Electric Utility,BIT,bituminous coal,217.14194,thousand megawatthours,2024,8
CO,Colorado,1,Electric Utility,COL,"coal, excluding waste coal",1616.40709,thousand megawatthours,2024,8
CO,Colorado,1,Electric Utility,COW,all coal products,1616.40709,thousand megawatthours,2024,8
CO,Colorado,1,Electric Utility,DFO,distillate fuel oil,1.15034,thousand megawatthours,2024,8
CO,Colorado,1,Electric Utility,DPV,estimated small scale solar photovoltaic,0.0,thousand megawatthours,2024,8
CO,Colorado,1,Electric Utility,FOS,fossil fuels,3171.58989,thousand megawatthours,2024,8
CO,Colorado,1,Electric Utility,HPS,hydro-electric pumped storage,-4.499,thousand megawatthours,2024,8
CO,Colorado,1,Electric Utility,HYC,conventional hydroelectric,164.035,thousand megawatthours,2024,8
CO,Colorado,1,Electric Utility,NG,natural gas,1554.03246,thousand megawatthours,2024,8
CO,Colorado,1,Electric Utility,NGO,natural gas & other gases,1554.03246,thousand megawatthours,2024,8
